review,sentiment,score,language
41 ayağım. 42.5 aldım tam oldu.Büyük alın.,positive,0.7071330547332764,tr
"Fått fel skostorlek 2 gånger i rad, beställde storlek 42 men fick 40.5 båda gångerna",negative,0.8234915137290955,sv
"Son un poco más estrechas por la parte de los dedos respecto al modelo anterior (ver imagen).No obstante, andando unos kilómetros dan de sí y se tornan más cómodas y ajustadas. Las utilizo para caminar unos 4-5km diarios y para el día a día y van geniales.PROS🟢Muy cómodas. Sujetan muy bien el pie.🟢Buena adherencia de la suela en todo tipo de terrenos.🟢La suela parece bastante duradera debido al refuerzo que lleva.🟢 Son ligeras o al menos es la sensación que transmiten.🟢Son altamente transpirables, ideales para climas cálidos. Sin embargo, en invierno o temperaturas muy bajas, dejan sentir el fríoCONTRAS🔴No lleva refuerzo en la puntera como el modelo anterior (ver imagen). Espero que no se acaben perforando.🔴Uno de los ojales venía despegado, pero lo solucioné fácilmente apretándolo con unos alicates, sin mayores inconvenientes.🔴Para mi gusto, los cordones son excesivamente largos.CONCLUSIÓN⚫Las recomiendo sin dudarlo para el uso diario o para caminar, especialmente si las consigues por menos de 40€. Con el modelo anterior recorrí muchos kilómetros, y su durabilidad fue excelente. Sin embargo, para correr, elegiría un modelo con mejor amortiguación.❗Hay que tener cuidado con las tallas. En estas un 42 son 26'5cm pero en cambio en Reebok un 42 son 27cm.Espero que te haya sido útil mi opinión 👍.",positive,0.9958190321922302,es
I had a knee injury which left my knees super sensitive and I couldn’t wear most of my shoes because they were too hard on my foot except for Under Armour it was the only shoes that enabled me from going to my exams without pain or discomfort.Very much recommend,positive,0.9828338623046876,en
"Los tenis bien, blanditos y con buen acabado. El problema fue el envío de Amazon porque la caja venía bastante golpeada. Eran para hacer un regalo y no pude darlos en su caja original por lo dañada que estaba. Un poquito más de cuidado por parte de la empresa de transporte no estaba mal",neutral,0.9130229353904724,es
MUY INCOMODOSESTAN MUY DUROSNO SIRVEN PARA CORRERME LASTIMARON LAS RODILLASNO LOS RECOMIENDO,negative,0.9119729399681092,de
güzel ürün sorun yok,positive,0.5471516251564026,tr
Çok memnunum iyiki almışım.Sucak tutma olayı süper 12 saate kadar bile çok sıcak tutuyor herkese tavsiye ederim.,positive,0.9935795068740844,tr
ürün mükemmel birşey kesinlikle tavsiye ederim şimdiye kadar kullandığım en iyi termus,positive,0.994203507900238,tr
Süper kalite çok memnunum,positive,0.895761251449585,tr
"Stanley kalitesi, müşhiş ürün fakat boyut olarak biraz büyük.",positive,0.5119317770004272,tr
Kalite,positive,0.444944828748703,id
"Ürüne söylenecek söz yok fakat paketleme çok kötü ürün hasar aldığı için iade ettim. Orjinal kutusu olmadan iki termos bir koliye konmuş kargoda hasar almışlar diğer üründe de az hasar vardı onu iade etmedim , fakat yazıktır herkese yazık paketleme daha düzenli olmalı",negative,0.9177144169807434,tr
Parasını fazlasıyla çıkartıyor...,neutral,0.7849129438400269,tr
We love everything about the bottle but the one thing I can’t get is why after so many washes the blue lit keeps smelling like poison and makes the water taste like it too. I don’t know what to do anymore. Does anyone recognize this?,negative,0.9821219444274902,en
"This buy was a second buy.Perfect, we have one for coffe and one for hot water to freze-dry food.Holds temperature very god.Buy again? = Yes.",positive,0.9868440628051758,en
Stanley since 1913Ce Thermos ne tiens pas chaud 40 heures loinDe làPublicité mensongère ce Thermos tiens au chaud 12 heures un peu plus longtemps qu’un Thermos normalNe vaut pas son prix pour moi c’est un Thermos ordinaire tiens juste 3/4 heures de plus,negative,0.8188236355781555,fr
Buen producto,neutral,0.5569862127304077,es
Sprawdził się na prezent,neutral,0.7463361620903015,pl
"Kaliteli hafif ve esnek nir urün. Normalde 42,5 giyiyorum 44 siparis ettim boy olarak tam oldu. Fakat ayağınız taraklıysa yanlar çok hafif sıkı oluyor. Fakat esneme payıda var. Bide gundelik surekli ayakta olup kullananlara fazla tavsiye etmem. Uzun süreli kullanimda topukta rahatsızlık verebilir. Yorum benden. Ben kullanıyorum. Bana rahat.",neutral,0.8033963441848755,tr
"Ürün çok güzel ancak 1 yada 1,5 beden büyük almalısınız",negative,0.7072399258613586,tr
Her markada muhakkak 41 numara giyerdim ancak hem lacivert hem siyah almıştım yaz gelmeden ama olmadı 42 sini siparis verdim o bile olmadı 3 ayakkabı aldım üçünde küçük geldi çok ilginç,negative,0.981439769268036,tr
Ayakkabı gayet güzel ve rahat yorumlara güvenerek yarım numara büyük almıştım ama büyük geldi onu yakınıma verdim. Kalıbı normal bence 40.5 numara tam oldu. Amazon'a en büyük eleştirim kutuları tozlu şekilde yollamasanız daha güzel olacak onun dışında memnunum.,neutral,0.764305055141449,tr
Normal bedenden küçük. Normalden bir numara büyük alınmalı. Rahat bir kalıbı var,negative,0.9918528199195862,tr
"1 numara büyük sipariş ettim yine de küçük geldi olmadığı ayağıma, ek olarak dış kumaşı terletebilir hava alış yeteneği yeterli değil gibi ayakkabı içi tabanlık güzel ve yumuşak ancak taban malzemesi kauçuk sertti yeterince esnek değil o yüzden iade ettim.",negative,0.992547333240509,tr
"Çok rahat ve hafif bir ayakkabı, kısa sürede teslim edildi.",positive,0.9728382229804992,tr
Yorumlarda ki gibi bi tık büyük alınmalı.rahat ve kaliteli duruyor.,positive,0.900222659111023,tr
Ultra confortable 👍⭐⭐⭐⭐⭐,positive,0.970932126045227,es
👍,neutral,0.6092842817306519,unknown
"Excelente producto, llego en tiempo y forma y justo como esta en las imagenes, tenia mis reservas, pero es tal cual las fotografias, recomiendo pedir medio número de talla más.",positive,0.9845085144042968,es
Buty kupione w promocji są lekkie i dobrze wykonane brałem swój normalny rozmiar jaki zawsze noszę i jest ok po kilku dniach chodzenia lekko się rozeszły suoer 👍,positive,0.5823548436164856,pl
"Scarpe giuste al momento giusto, leggere ti fanno muovere benissimo",positive,0.9730504751205444,it
Stanley kaliteli zaten tartışılmaz. Amazon hızı ile birleşince 2-3 günde geldi. Sorunsuz ve mükemmel,positive,0.9961978793144226,tr
içine koydugum buzlar 4 gün boyunca erimedi bile stanley kalitesi...,negative,0.985199809074402,tr
Birebir aynı geldi sadece kutusunda az bı hasar vardı ama içerisindeki üründe birşey yoktu,neutral,0.4801045656204223,tr
"Stanley Adventure 28L taşınabilir soğutucu beklentilerimi fazlasıyla karşıladı! Malzeme kalitesi harika, kapağı sıkı kapanıyor ve uzun saatler boyunca içindekileri soğuk tutuyor. Kamp, piknik ve uzun yolculuklar için ideal. Taşıması da oldukça rahat. Fiyatını sonuna kadar hak ediyor. Kesinlikle tavsiye ederim!",positive,0.9974665641784668,tr
Stanley buzluğu memleketim ile yaşadığım yer arası 800 km olduğu için gelip giderken yanımda taşıyacağım gıdaları bozulmadan gelmesi için aldım. Ayrıca ben de 15 lt olan buzlukta var. Bu iki buzluk sayesinde gıdalar bozulmadan geliyor.,neutral,0.5604989528656006,tr
Harika,neutral,0.9526466131210328,sw
Ürünün içerisine buz kalıpları ve pet şişe ile su koyduk. Ancak ürünü kontrol ettiğimizde henüz 18 saat olmadan buzlar erimişti. Satıcının tarafımız ile iletişime geçmesini talep ederiz.,negative,0.9417783617973328,tr
Çok güzel çok iyi soğutuyor. Ürünü aldığımızda hemen kullandık kamp yapmaya gittiğimizde 2 gün ürünler dayandı ve soğuk tuttu içecekleri,positive,0.9021433591842652,tr
"Super Qualität, riesiges Volumen, jedoch zu groß für unser Auto weshalb sie retourniert wurde.",positive,0.9187020659446716,de
"Bought this for when I occasionally go away camping for 3 days, I typically fill it with ice packs the morning that I leave. I've found that on hotter days, as long as you only open it a couple of times throughout the day, typically it will take about 2 days before the last icepack has melted.I'm very happy overall, the handles make it easy to carry, the drainage plug helps when cleaning. Its a great overall product.",positive,0.9839558005332948,en
"Die Box ist super verarbeitet, schließt gut, hält lange kalt und bietet zusätzliche Ablagefläche bei unserem Picknick. Ich definiere ""lange kalt"": die restlichen Lebensmittel und Getränk, von dem was wir für unsere Tagestour um ca. 5:00 eingepackt haben, waren Dank 2 Kühlakkus um ca. 23:00 kälter als noch vor dem Einpacken... Die Box ist zu unserem treuen Begleiter geworden.",positive,0.956836998462677,de
"I've used this a number of times with ice and you'll be lucky to get a day before all the ice is melted. Thankfully it has a drain so you can tip all the melted ice out.I put two large bags of ice in over the weekend along with some already frozen Calippos and the Calippos had melted by the time I got home, about six hours max.",neutral,0.8669569492340088,en
Esperaba mantuviera mejor el frío.,neutral,0.8664471507072449,es
"Ürünüm güzel ve ambalajlı şekilde geldi. Orjinal mi diye kafamda çok soru işareti vardı ancak ithalatçı firma üzerlerine önür boyu garanti logosu koymuş. Bu logo üzerideki karekodu taratarak kolayca kaydımı yaptırdım. Hızlı, sağlam ve güvenilir bir şekilde ulaştırdığınız için teşekkürler.",positive,0.9870720505714417,tr
Kaliteli ve çok kullanışlı. Otomobilin bardak koyma yerine tam uyumlu harika bir ürün.,positive,0.9961776733398438,tr
"Benim en iyi yoldaşım oldu kaç kere düştü etti ezilme olmadı çelik kısmında ve çok iyi soğuk tutuyor sıcağı da bir nebze iyi duruyor, onsuz olmaz",positive,0.9940939545631408,tr
Beklendiği gibi amazon ve stanley markaları olunca siparişte hızlı geliyor üründe kalite,positive,0.5910360217094421,tr
Bayılıyorum Stanley kalitesi,positive,0.9548995494842528,tr
"24 saat olmadan kargom geldi. Ürün güzel paketlenmiş. Eşime hediye almıştım çok beğendi. Kargo firmasına ve çalışanlarına özellikle teşekkür ederim. Amazon aynı gün teslimat diyorsa yapıyor. Diğer firmalar gibi yok yukarı çıkmıyoruz, aramadan adrese gelmeden “geldik yoktunuz” gibi sahtekarlık yapmıyorlar. En sevdiğim özelliği bu !- Hediye çeki ile birlikte şu an en uygun fiyata aldım. Teşekkür ederim",positive,0.997356653213501,tr
Harika bir ürün,neutral,0.8627013564109802,tr
"Kargo hızlı geldi. Ürün çok güzel, stanley kalitesi",positive,0.9449836015701294,tr
Merci,positive,0.901171326637268,es
"After having bought many different water bottles, this one is by far my favourite one. First, the straw makes it very easy to drink out of and avoid any mess. The handle is super convinient for carrying it around or hanging it on your backpack. Once closed, it does not leak at all! I even dropped it...and still no leak! Fantastic.I love the colour (purple and orange). My water stays cold even in the highest outdoor temperatures, and when I use it for hot coffee, it keeps it hot through the day.I cannot recommend this Stanley cup more. Way better than the brand's other models.",positive,0.9975844621658324,en
Très bon contenance pour mon fils de 5 ans ! Ne fuit pas comme le modèle adulte et poignée de transport très pratique ! Adoptée par mon fils !,positive,0.9957979321479796,fr
Wszystko idealne!,positive,0.9600537419319152,pl
Love it,positive,0.9439482688903807,en
"Köşelerde ezik var ama rahatsız etmiyor. Zaten koyup alırken oluyor zamanla malum. İnce poşet ve kendi kutusu ile geldi. Rengi güzel. Çalışırken hareket ettirince içinden kum dökülüyor, akıyor gibi ses de gelmiyor. Fiyatı güzel, ederi iyi, alınır.",positive,0.973120391368866,tr
"Ürün kırık geldi, içinden kumlar döküldü",negative,0.8831707239151001,tr
Fiyat performans ürün. Plastik kokusu yok demir gövde plastik ile sıkı kaplanmış dolayısıyla deforme olması zor. Ancak bana gelen ikiliden birisi sanırım düşmüş altıgenin bir ucu yamulmuştu uğraşmak istemediğimden iade etmedim sonuçta iş görüyor,neutral,0.9392766952514648,tr
Sağlam ve hızı kargo için teşekkürler.,positive,0.8857976198196411,tr
"Bazı yerleri ezilmiş, plastik kaplama bazı yerleri patlamış, çatlaklar var. İleride büyümezse bu çatlaklar sorun olmaz. İçi beton dökülmüş sanırım, bu konuda Bi tık iyi.",neutral,0.9726579785346984,tr
Ürün ortadan ikiye ayrılmış şekilde geldi. Çok kalitesiz.,negative,0.9941639304161072,tr
ÜRÜN SAĞLAM GELDİ RESİMDE GÖRDÜĞÜNÜZ GİBİ HIZLI TESLİMAT VAR MUHTEŞEM,positive,0.9890276193618774,de
"Fotoğraftaki gibi geldi ama biraz tozlu, daha önceden kullanılmış gibi.",neutral,0.9608937501907348,tr
Bazı yorumlarda kargolama şikayeti vardı. Bu satıcı adeta pırlanta gibi davranmış. Harika bir karko hazırlığı. Teşekkür ederimÜrüne gelince yoruma gerek yok. Sadece 0.47 ile arasında boyut farkı var alacakların dikkat etmesi lazım,positive,0.9717521667480468,tr
Beklentilerimi karşıladı.Çok uzun sürelerde sıcak / soğuk kullanım için almamıştım. Fiyat performansı iyi bir ürün.,positive,0.748511016368866,tr
"Daha kullanmadım ancak paketleme ve ürün güzel, gayet gözüktüğü gibi. Altındaki barkod numarasıyla da garantisi için ürünün online kaydını da yaptırdım, ürün orijinal bir şüpheniz olmasın.",positive,0.9426597952842712,tr
Çok kullanışlı,neutral,0.5118394494056702,tr
Beklediğimden hızlı geldi,neutral,0.7179553508758545,tr
Güzel Ürün,neutral,0.8882090449333191,tr
Güzel bir ürün,neutral,0.9175096154212952,tr
Bir yıldır sıklıkla kullanıyorum. Gözlemlediğim şu ki eğer termosun yarısını dolddurursanız bi 4 saat sonra ılımaya başlıyor fakat ağzına kadar doldurursanız 8 saate kadar aynı sıcaklıkta kendini muhafaza ediyor. Gayet memnunum. Uzun kalacağım yerlerde alıyorum yanıma. Biraz büyük. Bi yaklaşık 8 çay bardağı girer herhalde. 1 puanı da amozonun kargolamasından kırıyorum. Hafif bir poşetin içinde langur lungur gelmiş resmen,positive,0.9739536046981812,tr
Realy good bottle,positive,0.9649434089660645,en
تستاهل كل ريال عملية تفتح بسرعة وتقفل بسرعة ونفس حجم حامل الاكواب فالسيارة وحجم مسكة اليد حتى لو يدك صغيره وجودة المنتج عالية,positive,0.983159065246582,ar
"Quite big, it's awesome when you have a hot drink because the thermos itself is not hot to burn your fingers, just a bit warm. Very good seal, very good for a long drive to keep your coffee hot/warm.",positive,0.8140905499458313,en
"Einwandfrei, hält lange warm und kalt",positive,0.9648297429084778,de
Was bigger than my expectations. Keeps water hot for max 3-4 hours.,positive,0.838469922542572,en
"Urun tabani ne sert ne de çok yumuşak, rahat bir şekilde giyilir. Renkler ve deseni de çok güzel. Hizli bir sekilde ulaştı. Ayak numarası tam beden olanlar için ideal, tavsiye ederim.",positive,0.9969204664230348,tr
Çok memnunum,neutral,0.4879990518093109,id
Öncelikle Amazona çok teşekkür ederim müşterilerini koruyan bir alışveriş sitesi olduğu için diğer siteler müşteriyi nasıl yolarız kafasıyla işlerken burda tamamen müşteri korunuyor ürünün fiyatı arttığı için bildirdim hemen iadem yapıldı. Ürün hakkında da henüs dışarda kullanmadım ama bu modelin başka rengini kullanıyordum zaten çok memnundum bu da aynısıysa memnun kalacağımı düşünüyorum. Ayrıca model olarak da çok tatlı bence,positive,0.9797573685646056,tr
Normal bedeninizden Yarım numara büyük almanızda fayda var. Oldukça şık ve rahat bir ayakkabı.,neutral,0.581439733505249,tr
"KALİTELİ , GÜZEL, RAHAT",positive,0.971274197101593,de
"Şık bir ayakkabı, dayanma süresini zaman gösterecek.",neutral,0.9524646997451782,tr
Eşim için aldım çok beğendi gayet güzel orijinal ayakkabı trendyol'da 4200 liraya görmüştüm buradan 1800 liraya aldım,positive,0.9699987173080444,tr
"Çok benzeyen bir model daha almıştım. Gene rahat ve estetik onun gibi.Renkler çok uyumlu, tabanı çok rahat.Ama Amazon'dan bir ricam var. Gelen ayakkabı kutuları hep toz içinde, ayıpladım biraz.",neutral,0.9347673654556274,tr
"I love that the shoes is really light for long walks but not padded enough for comfort. The color, much different than picture online.",neutral,0.8474389314651489,en
Ich bin sehr zufrieden nach 5 km joggen auf Laufband. Die Schuhe sind bequem und bieten genug Platz für die Zehen. Größe ebenso passt. Und Preisleistung mega gut.,positive,0.9958733916282654,de
"Tolle Schuhe für breite Füße und schwere Menschen. Sie sehen auch gut aus. Ein Stern Abzug, weil sie nicht für nasse Straßen gemacht zu sein scheinen (sie rutschen) und beim Gehen quietschen (nein, nicht nur auf nassem Boden).",positive,0.9277015924453736,de
発送も早くてとても良い商品でした。,positive,0.7905322909355164,ja
仕事の時に履くために購入。足も痛くならずに疲れにくいと思います。リピートしたい。,positive,0.9781039953231812,ja
Çok beğendim. Kaliteli ve çok kullanışlı. Herkese tavsiye ediyorum.,positive,0.97208571434021,tr
Harika,neutral,0.9526466131210328,sw
Eksiksiz geldi kalite olarak fena değil ama iki barı birbirine bağlayan aparatı sökmek için de ayrıca bir şey yollamaları gerekiyor. İki barı birleştirdiniz iyi güzel ama çıkartmak istediğinizde diğer barın ucunda kalıyor çünkü ondan çıkartabilmek için bir aparat yok içinde kaldı şu an ve ağırlık yaptığı için tek tarafta dengesizlik yapıyor,neutral,0.7476991415023804,tr
Amazon'un kalitesi bir başka ışık hızıyla geldi üründe çok iyi teşekkürler amazon,positive,0.981680393218994,tr
Ürünleri beğendim kullanımı kolay tavsiye ederim,neutral,0.4919028878211975,tr
"Ürün elime ulaştı, bar ve ağırlıklar konusunda problemim yok. Lakin barı kısaltıp dumbell'a cevirmeye calıstığınızda fotoğraftaki gibi bir durum söz konusu değil. Dumbell icin bar uzun ve ağırlıklarla dengesiz. Halter seti ve Dambıl seti demişler başlıkta, ürün sadece Halter Seti bilginiz olsun.",neutral,0.6869417428970337,tr
Gâyet iyi kargolamasi da gâyet iyiydi kargo firmasina tesekkur ederim.Urun de gâyet guzel bu fiyatta iş gorur,positive,0.9685073494911194,tr
Barlardan bir tanesi yamuk geldi.Bu yüzden 2 bar birleşim halter olmuyor iade tabinde bulundum onun dışında ürün beklediğim gibi geldi.bugun alıcı düzgün barları yolladı ürün gayet beklediğim gibi geldi,neutral,0.538966953754425,tr
Kaliteli oldukça hoş bir rengi var. Bedeninizi alabilirsiniz,positive,0.9177456498146056,tr
Ayakkabı gerçekten çok şık. Kalıbı dar olduğu için en az yarım numara büyüğünü sipariş edin 1 numara büyüğüde gayet rahat olabilir,negative,0.9648422598838806,tr
İyi,neutral,0.8749329447746277,tr
Ürünün kutusu ile ayakkabı arasında bağlantı yok. Üzerindeki kodlar farklı. Orjinal olup olmamasını araştırıp gerektirse iade edeceğim. Görsel ekleyemiyorum.,negative,0.9030006527900696,tr
Bir numara büyük alın,positive,0.9066686630249025,tr
"Umder armour 20 senedir bildiğim marka.Daha öncede ayakkabı,çanta, tişört gibi farklı ürünlerde uyardım, bu markanın ürünleri Türkiyede Son zamanlarda çok sorunlu, bir kaç üründen Fake diye huylandım. Bu ayakkıbıyıda kızım için istedim fakat tabandaki ağır kimyasal kokusu,burun kısmındaki sarı tutkal artıkları ve numara ölçüsünün tutarsızlığı hatta malzemenin kalitesi beni huylandırdı. Aynı marka aynı model Usa'dan aldığım 39eu numara bu ayakkabının 37eu ile boyu aynı. Bu markada numarada tutarsızlık olmaz ama bunda var. İade ettim. Fake olmasa bile 3-5. Sınıf bir yerde en düşük kalitede ürttirilmiş.Resim eklemeyi bulamadım bulursam resim ekleyeceğim.",negative,0.94916433095932,tr
"I’ve had these for a year & alternate between these & a pair of Nikes & they’re still in great shape. I tried just about every brand in my hunt for walking/light jogging sneakers, and for me, these were by far the most comfortable, even over $160 New Balances & expensive Diadora & ASICS…Adidas Ultraboost etc. Every foot is different - for me, different shoes press against the inner foot bone uncomfortably, and there’s no issue with that here. The sole is thick & cushiony which I find supportive, and my feet don’t feel overly compressed. There is a nice little bounce which each step. True to size. I’d recommend.",positive,0.9971946477890016,en
Muyyyy cómodos para entrenar,positive,0.9862306714057922,es
"acquistate per la mia compagna come scarpe per tutti i giorni si sono rivelate ultra comode, le adora",positive,0.9973996877670288,it
デザインや履き心地は申し分ない出来上がりでした。サイズはやや大きめでしたが許容範囲なので良い買い物ができました。また、セールになった時リピートしたいです。,neutral,0.9050173163414,ja
"Colore come nella immagine, misure precise!! E poi molto bello il modello. Consegna in tempo giusto, né anticipato né in ritardo.Grazie",positive,0.9894235730171204,it
Prime fırsat indirimiyle aldim. Bu fiyata böyle bir ayakkabi çok çok iyi. Henüz spor amaçli kullanmadim ama zaten böyle uygun fiyata almışken sporda kullanamasam dahi 5 yildiz verirdim.,positive,0.9931864738464355,tr
Beklediğimden güzel 1 numara büyük aldım tam istediğim gibi oldu,positive,0.9795380234718324,tr
cok rahat. beden tam olcude,negative,0.8804883360862732,id
"Beklediğimden çok daha rahat, bu fiyata resmen bedava.",positive,0.9945805668830872,tr
Çok güzel ve rahat bir ayakkabı. Herkese tavsiye ederim.,positive,0.9781543016433716,tr
1 günde elimde oldu çok fiyat performans ve ürün kalitesi mükemmel beden olarak yarın yada bir beden büyük secmenizi öneririm.,negative,0.9974138140678406,tr
Ben ayakabımı iade atim ama banka hesabıma iade edilmemiş yardımcı olursanız sevinirim,neutral,0.5081532597541809,tr
"Kalitesi göründüğü gibi değildi, iade ettim.",negative,0.983707845211029,tr
تهبل وفخمه عجبت زوجي مره شكرًا امازون دائمًا انتم الخيار المفضل عندي .,positive,0.9969647526741028,ar
"Super Schuhe, sehr bequem und chic..",positive,0.9949813485145568,de
"Super Passform, bequem und leicht!",positive,0.9920527935028076,de
"These trainers are good value and a good classic look, as well as being a good fit and comfy.",positive,0.994357168674469,en
"Die Under Armour Herren UA Charged Speed Swift Laufschuhe sind einfach fantastisch! Ich nutze sie hauptsächlich als Sportschuhe im Studio und ab und zu auf dem Laufband, und sie bieten genau die Unterstützung, die ich brauche. Besonders bei meiner Neigung zur Supination unterstützen sie mich hervorragend, ohne dass der Komfort darunter leidet. Die Schuhe sind unglaublich weich und bequem, was sie zu einem idealen Begleiter für jede Trainingseinheit macht.Die Passform ist ebenfalls perfekt – Größe 44 passt genau, wie man es erwarten würde, wenn man sonst auch 44 trägt. Die Schuhe sitzen gut am Fuß, bieten den nötigen Halt und verhindern, dass ich während des Trainings irgendwelche Beschwerden habe.Insgesamt bin ich mehr als zufrieden und kann die UA Charged Speed Swift jedem empfehlen, der nach einem bequemen und unterstützenden Sportschuh sucht, der auch bei Supination bestens funktioniert. Ein echtes Highlight in meiner Sportschuh-Sammlung!",positive,0.9972802400588988,de
Kızım için aldım bir numara büyüğünü alın tam denk geliyor. Ben 36 numara aldım 35 numara giyinen kızıma tam oldu. Orjinal kaliteli,positive,0.9537255764007568,tr
İçi çok yumuşak ve rahat bu fiyata çok zor böyle rahat spor ayakkabı bulmak zor normalde 37 giyiyorum yorumlara bakarak 38 aldım tam oldu,positive,0.6437429785728455,tr
Bir numara büyük tercih edin ..Mükemmel.,positive,0.9800646901130676,tr
"Modeli çok beğenmedim. Topuk kısmı, adimlarken ayaginiz çıkacak gibi oluyor.",negative,0.6827285885810852,tr
Çocuklar için güzel,neutral,0.8049755096435547,tr
36 numara ayakkabı giyen kızıma 37.5 38.5 dahil değişim yaptım hiçbiri ayağına olmadı son olarak 40 numara aldım büyük oldu kalıp olarak sıkıntılı alacakların dikkatine,negative,0.9713380932807922,tr
"Biraz dar oldu, ayaklarım taraklı değil. Kalitesini de çok beğenmedim",neutral,0.5245441198348999,tr
Rahat ve Kullanışlı. Fiyat Performans ürünü. Çok Kaliteli.,positive,0.9281769394874572,tr
Trop bellesJe les recommande,positive,0.56834876537323,fr
"J'ai pris ce modèle pour moi. Légères, confortables, qualité/prix validés 😊",positive,0.9734180569648744,fr
Good 👍,neutral,0.6755280494689941,so
"Gute Qualität, sehr bequem.Schnelle Lieferung",positive,0.970464289188385,de
"Damskie buty Charged Pursuit 3 Visual Cushioning to świetna propozycja dla osób poszukujących komfortu, stylu i funkcjonalności w jednym. Są lekkie, dobrze amortyzowane i trwałe, co sprawia, że sprawdzą się zarówno podczas aktywności fizycznej, jak i w codziennym użytkowaniu. To inwestycja, która zapewnia wygodę i wsparcie na każdym kroku 😍",positive,0.997201442718506,pl
"Ürün güzel ince kolay taşınır. Mor sipariş verdim pembe geldi. Pembe isteseydim pembe alırdım. Kısa süreli çalışmalarda, başlangıç seviyesi için ideal sonraki seviyede mutlaka daha iyi mat tercih edilebilir. Grup çalışmaları için aldım son derece memnunum. Tavsiye ederim tam bir fiyat performans ürünü.",positive,0.9778681993484496,tr
Görsele yanlış görsel eklenmiş. Bunun bilincinde olarak satın aldım. Fiyatına göre çok çok iyi bir yoga matı. İlk kullandigimda ayak bastığım yerler çöktü ve bu beni endişelendirdi. Hep öyle kalacağını düşündüm fakat zamanla eski haline dönüyor. Kalitesi de beklentimin çok üstünde. Bir ouani yanlış gorselden kırdım,positive,0.9538540840148926,tr
Fotografta mor renk gosterilen mat adlinda pembe renk.,neutral,0.9919010996818542,da
dün sipariş verdim bugun elime ulaştıilk yoga matım gayet işlevli ben beğendim ağır spor yapmayacaksanız ideal ben yoga ve meditasyon için aldım teşekküler amazon,positive,0.9882932305336,tr
hafif lekeli geldi ama indirimli almıştım kupon da kullanmıştım o yüzden umursamadım gayet işlevsel çok kaymayan bir mat sadece tırnaklarınızı uzun kullanıyorsanız dikkat edin tırnaklar kolaylıkla matın kabarcıklı yüzeyini koparabiliyor çizebiliyor,neutral,0.7680549025535583,tr
İnce ve kaliteli kaymaz yüzey çok beğendim,positive,0.8399268984794617,tr
"Rengi çok canlı , olduğu için iade etmek istiyorum.",negative,0.6734650731086731,tr
Kirlenmiş ürün geldi,negative,0.8671265244483948,tr
"Ayakkabı gayet güzel ve rahat ama kesinlikle büyük numara alın. Normalde 41 giyiyorum 42 aldım 42,5da alınabilirmiş",positive,0.8844351172447205,tr
"Ayakkabı çok güzelmiş fakat kalıbı dar ben 42,5 giyiyorum ama 43 aldım yine de hafif sıkıyor. Çok şık tavsiye ederim i.",negative,0.8127058744430542,tr
"Ürün çok iyi ama alırken 1,5 numara büyük alın, 45 numara ayağım ama 46 numara küçük geldi. Amazon hemen iade aldı parayı da hemen yatırdı, amazona 5 yıldız.",negative,0.88877934217453,tr
"Ayakkabıyı belli bir süre giydikten sonra ıslak banyo terliği gibi gıcır gıcır rahatsız edici bir ses çıkartıyor.Kullanıcı hatası deyip geçecekleri için iade etmedim.(Lacivert ve siyah iki renk almıştım,ikisinden de aynı gıcırtı sesi geliyor.)Sol ön kısımda da kalıp hatası var,baş parmağı rahatsız ediyor.Açılır diye iade etmedim,ama maalesef açılmadı.",negative,0.9564961194992064,tr
"Ürün güzel, sadece diğer markalara göre ayakkabıları biraz dar ve küçük kalıplı olması nedeniyle, 1.5 veya 2 numara büyük alınması tavsiye edilir. ben şahsen ayakkabı 42 numara giyiyorum, bu modelden 44 numara aldım.",neutral,0.9587836265563964,tr
Uruny güzel fakat kalıp inanılmaz küçük 1 numara büyük almama rağmen aldığım kişiye küçük geldi numara degisimi yapmak istiyorum ne yapmalıyım yoksa iade,negative,0.9793000817298888,tr
"Normalde 42 numara giyiyorum ama bir numara büyük sipariş ettim ,yani 43 sipariş ettim,tam oldu. Aklınızda olsun,bir numara büyük sipariş edin. Parasına göre güzel ayakkabı , tavsiye ederim",positive,0.8064777255058289,tr
Çok güzel ama kalıbı çok küçük 2 numara büyük alin,negative,0.4734116792678833,tr
子供が軽くて履きやすいと、喜んでいます。最高😆,positive,0.9955737590789796,ja
Schöner Schuh - leider etwas eng,positive,0.926112949848175,de
"Die Schuhe sehen sehr gut aus!Habe normal Größe43 und habe Größe44 genommen und passen super!Hoffe das Sie lange halten.Werde die Schuhe für den Sport nehmen.Der Preis ist super, daher habe ich Sie gekauft!Würde die Schuhe wieder kaufen, bin Fan von der Firma!",positive,0.9909446239471436,de
"I got these trainers for my teenage son and he is absolutely loving them and find them super comfortable. The laces are easy-to-tie, the shoes are lightweight and also well-padded for extra comfort. The design is simple but stylish. Under Armour products are always made to a very high quality and they are durable. I highly recommend this product. My son is happy with them.",positive,0.9972844123840332,en
同じシリーズを使っていたので、履き心地は、概ね期待通りでした。,neutral,0.5843397378921509,ja
